 Function Name                          Address         Relative Address Ordinal          Filename            Full Path                                Type

   MAPISendDocuments                    0x03aa947c      0x0000947c       208 (0xd0)       mapi32.dll          C:\Windows\System32\mapi32.dll           Exported Function

   MAPISendMail                         0x03aa9863      0x00009863       211 (0xd3)       mapi32.dll          C:\Windows\System32\mapi32.dll           Exported Function

   MAPIUninitialize                     0x03aa4633      0x00004633       22 (0x16)        mapi32.dll          C:\Windows\System32\mapi32.dll           Exported Function

   MAPIUninitialize@0                   0x03aa4633      0x00004633       23 (0x17)        mapi32.dll          C:\Windows\System32\mapi32.dll           Exported Function

   MapStorageSCode@4                    0x03aa82b8      0x000082b8       201 (0xc9)       mapi32.dll          C:\Windows\System32\mapi32.dll           Exported Function

   MNLS_CompareStringW@24               0x03aa5646      0x00005646       65 (0x41)        mapi32.dll          C:\Windows\System32\mapi32.dll           Exported Function

   MNLS_IsBadStringPtrW@8               0x03aa57ea      0x000057ea       68 (0x44)        mapi32.dll          C:\Windows\System32\mapi32.dll           Exported Function

   MNLS_lstrcmpW@8                      0x03aa554e      0x0000554e       63 (0x3f)        mapi32.dll          C:\Windows\System32\mapi32.dll           Exported Function

   MNLS_lstrcpyW@8                      0x03aa55ca      0x000055ca       64 (0x40)        mapi32.dll          C:\Windows\System32\mapi32.dll           Exported Function

   MNLS_lstrlenW@4                      0x03aa54d5      0x000054d5       62 (0x3e)        mapi32.dll          C:\Windows\System32\mapi32.dll           Exported Function

   MNLS_MultiByteToWideChar@24          0x03aa56ce      0x000056ce       66 (0x42)        mapi32.dll          C:\Windows\System32\mapi32.dll           Exported Function

   MNLS_WideCharToMultiByte@32          0x03aa5759      0x00005759       67 (0x43)        mapi32.dll          C:\Windows\System32\mapi32.dll           Exported Function

   OpenIMsgOnIStg@44                    0x03aa8116      0x00008116       198 (0xc6)       mapi32.dll          C:\Windows\System32\mapi32.dll           Exported Function

   OpenIMsgSession@12                   0x03aa8025      0x00008025       196 (0xc4)       mapi32.dll          C:\Windows\System32\mapi32.dll           Exported Function

   OpenStreamOnFile                     0x03aa6b7e      0x00006b7e       148 (0x94)       mapi32.dll          C:\Windows\System32\mapi32.dll           Exported Function

   OpenStreamOnFile@24                  0x03aa6b7e      0x00006b7e       147 (0x93)       mapi32.dll          C:\Windows\System32\mapi32.dll           Exported Function

   OpenTnefStream                       0x03aa6c09      0x00006c09       150 (0x96)       mapi32.dll          C:\Windows\System32\mapi32.dll           Exported Function

   OpenTnefStream@28                    0x03aa6c09      0x00006c09       149 (0x95)       mapi32.dll          C:\Windows\System32\mapi32.dll           Exported Function

   OpenTnefStreamEx                     0x03aa6c97      0x00006c97       152 (0x98)       mapi32.dll          C:\Windows\System32\mapi32.dll           Exported Function

   OpenTnefStreamEx@32                  0x03aa6c97      0x00006c97       151 (0x97)       mapi32.dll          C:\Windows\System32\mapi32.dll           Exported Function

   PpropFindProp@12                     0x03aa66ea      0x000066ea       138 (0x8a)       mapi32.dll          C:\Windows\System32\mapi32.dll           Exported Function

   PropCopyMore@16                      0x03aa5afc      0x00005afc       76 (0x4c)        mapi32.dll          C:\Windows\System32\mapi32.dll           Exported Function

   PRProviderInit                       0x03aa469c      0x0000469c       24 (0x18)        mapi32.dll          C:\Windows\System32\mapi32.dll           Exported Function

   RTFSync                              0x03aa7a1b      0x00007a1b       184 (0xb8)       mapi32.dll          C:\Windows\System32\mapi32.dll           Exported Function

   RTFSync@12                           0x03aa7a1b      0x00007a1b       183 (0xb7)       mapi32.dll          C:\Windows\System32\mapi32.dll           Exported Function

   ScBinFromHexBounded@12               0x03aa4d1f      0x00004d1f       43 (0x2b)        mapi32.dll          C:\Windows\System32\mapi32.dll           Exported Function

   ScCopyNotifications@16               0x03aa7290      0x00007290       165 (0xa5)       mapi32.dll          C:\Windows\System32\mapi32.dll           Exported Function

   ScCopyProps@16                       0x03aa7420      0x00007420       171 (0xab)       mapi32.dll          C:\Windows\System32\mapi32.dll           Exported Function

   ScCountNotifications@12              0x03aa720d      0x0000720d       164 (0xa4)       mapi32.dll          C:\Windows\System32\mapi32.dll           Exported Function

   ScCountProps@12                      0x03aa739d      0x0000739d       170 (0xaa)       mapi32.dll          C:\Windows\System32\mapi32.dll           Exported Function

   ScCreateConversationIndex@16         0x03aa5a77      0x00005a77       244 (0xf4)       mapi32.dll          C:\Windows\System32\mapi32.dll           Exported Function

   ScDupPropset@16                      0x03aa75ad      0x000075ad       174 (0xae)       mapi32.dll          C:\Windows\System32\mapi32.dll           Exported Function

   ScGenerateMuid@4                     0x03aa4a9d      0x00004a9d       35 (0x23)        mapi32.dll          C:\Windows\System32\mapi32.dll           Exported Function

   ScInitMapiUtil@4                     0x03aa49b8      0x000049b8       33 (0x21)        mapi32.dll          C:\Windows\System32\mapi32.dll           Exported Function

   ScLocalPathFromUNC@12                0x03aa7e95      0x00007e95       193 (0xc1)       mapi32.dll          C:\Windows\System32\mapi32.dll           Exported Function

   ScMAPIXFromCMC                       0x03aa85c7      0x000085c7       202 (0xca)       mapi32.dll          C:\Windows\System32\mapi32.dll           Exported Function

   ScMAPIXFromSMAPI                     0x03aa851a      0x0000851a       203 (0xcb)       mapi32.dll          C:\Windows\System32\mapi32.dll           Exported Function

   ScRelocNotifications@20              0x03aa7315      0x00007315       166 (0xa6)       mapi32.dll          C:\Windows\System32\mapi32.dll           Exported Function
   ScRelocProps@20                      0x03aa74a5      0x000074a5       172 (0xac)       mapi32.dll          C:\Windows\System32\mapi32.dll           Exported Function

   ScUNCFromLocalPath@12                0x03aa7e12      0x00007e12       192 (0xc0)       mapi32.dll          C:\Windows\System32\mapi32.dll           Exported Function
   SetAttribIMsgOnIStg@16               0x03aa81b0      0x000081b0       199 (0xc7)       mapi32.dll          C:\Windows\System32\mapi32.dll           Exported Function
   SwapPlong@8                          0x03aa4f29      0x00004f29       47 (0x2f)        mapi32.dll          C:\Windows\System32\mapi32.dll           Exported Function

   SwapPword@8                          0x03aa4f9a      0x00004f9a       48 (0x30)        mapi32.dll          C:\Windows\System32\mapi32.dll           Exported Function
   SzFindCh@8                           0x03aa637f      0x0000637f       130 (0x82)       mapi32.dll          C:\Windows\System32\mapi32.dll           Exported Function
   SzFindLastCh@8                       0x03aa63fb      0x000063fb       131 (0x83)       mapi32.dll          C:\Windows\System32\mapi32.dll           Exported Function
   SzFindSz@8                           0x03aa6477      0x00006477       132 (0x84)       mapi32.dll          C:\Windows\System32\mapi32.dll           Exported Function

   UFromSz@4                            0x03aa64f3      0x000064f3       133 (0x85)       mapi32.dll          C:\Windows\System32\mapi32.dll           Exported Function
   UlAddRef@4                           0x03aa6287      0x00006287       128 (0x80)       mapi32.dll          C:\Windows\System32\mapi32.dll           Exported Function
   UlFromSzHex@4                        0x03aa6dab      0x00006dab       155 (0x9b)       mapi32.dll          C:\Windows\System32\mapi32.dll           Exported Function
   UlPropSize@4                         0x03aa5b81      0x00005b81       77 (0x4d)        mapi32.dll          C:\Windows\System32\mapi32.dll           Exported Function

   UlRelease@4                          0x03aa6303      0x00006303       129 (0x81)       mapi32.dll          C:\Windows\System32\mapi32.dll           Exported Function
   UNKOBJ_COFree@8                      0x03aa7114      0x00007114       162 (0xa2)       mapi32.dll          C:\Windows\System32\mapi32.dll           Exported Function
   UNKOBJ_Free@8                        0x03aa6f2c      0x00006f2c       158 (0x9e)       mapi32.dll          C:\Windows\System32\mapi32.dll           Exported Function
   UNKOBJ_FreeRows@8                    0x03aa6f9d      0x00006f9d       159 (0x9f)       mapi32.dll          C:\Windows\System32\mapi32.dll           Exported Function

   UNKOBJ_ScAllocate@12                 0x03aa6e24      0x00006e24       156 (0x9c)       mapi32.dll          C:\Windows\System32\mapi32.dll           Exported Function
   UNKOBJ_ScAllocateMore@16             0x03aa6ea7      0x00006ea7       157 (0x9d)       mapi32.dll          C:\Windows\System32\mapi32.dll           Exported Function
   UNKOBJ_ScCOAllocate@12               0x03aa700e      0x0000700e       160 (0xa0)       mapi32.dll          C:\Windows\System32\mapi32.dll           Exported Function

   UNKOBJ_ScCOReallocate@12             0x03aa7091      0x00007091       161 (0xa1)       mapi32.dll          C:\Windows\System32\mapi32.dll           Exported Function
   UNKOBJ_ScSzFromIdsAlloc@20           0x03aa7185      0x00007185       163 (0xa3)       mapi32.dll          C:\Windows\System32\mapi32.dll           Exported Function
   WrapCompressedRTFStream              0x03aa7a9e      0x00007a9e       186 (0xba)       mapi32.dll          C:\Windows\System32\mapi32.dll           Exported Function
   WrapCompressedRTFStream@12           0x03aa7a9e      0x00007a9e       185 (0xb9)       mapi32.dll          C:\Windows\System32\mapi32.dll           Exported Function

   WrapProgress@20                      0x03aa4b9c      0x00004b9c       41 (0x29)        mapi32.dll          C:\Windows\System32\mapi32.dll           Exported Function
   WrapStoreEntryID@24                  0x03aa58e5      0x000058e5       73 (0x49)        mapi32.dll          C:\Windows\System32\mapi32.dll           Exported Function

